"userId","surveyId","surveyDate","projectId","wave","sessionId","sessionKey","timeTracker_OPUFRanking1_visits","timeTracker_OPUFRanking1_seconds","timeTracker_OPUFVasAnchoring_visits","timeTracker_OPUFVasAnchoring_seconds","timeTracker_Start_visits","timeTracker_Start_seconds","timeTracker_OPUFSwingWeight1_visits","timeTracker_OPUFSwingWeight1_seconds","timeTracker_AdditionalDemographicQuestions_visits","timeTracker_AdditionalDemographicQuestions_seconds","timeTracker_completionTime","timeTracker_surveyStartTime","timeTracker_Consent_visits","timeTracker_Consent_seconds","timeTracker_Feedback_visits","timeTracker_Feedback_seconds","timeTracker_surveyEndTime","timeTracker_EPRO1_visits","timeTracker_EPRO1_seconds","timeTracker_Welcome_visits","timeTracker_Welcome_seconds","timeTracker_OPUFLevelRating_visits","timeTracker_OPUFLevelRating_seconds","timeTracker_OPUFDeadChoice_visits","timeTracker_OPUFDeadChoice_seconds","AdditionalDemographicQuestions_education_label","AdditionalDemographicQuestions_education_type","AdditionalDemographicQuestions_education_value","AdditionalDemographicQuestions_education_required","AdditionalDemographicQuestions_employment_label","AdditionalDemographicQuestions_employment_type","AdditionalDemographicQuestions_employment_value","AdditionalDemographicQuestions_employment_required","AdditionalDemographicQuestions_gender_label","AdditionalDemographicQuestions_gender_type","AdditionalDemographicQuestions_gender_value","AdditionalDemographicQuestions_gender_required","AdditionalDemographicQuestions_ethnicity_label","AdditionalDemographicQuestions_ethnicity_type","AdditionalDemographicQuestions_ethnicity_value","AdditionalDemographicQuestions_ethnicity_required","consent_respConsent_consent_consent","consent_respConsent_consent_selected","consent_respConsent_consent_text","consent_respData_options_canGoNext","consent_respData_options_canGoBack","consent_respData_options_printEnabled","consent_respData_sessionId","consent_respData_consent","consent_respData_sessionKey","consent_respData_userId","consent_respData_content_noConsent","consent_respData_content_questions_0_id","consent_respData_content_questions_0_text","consent_respData_content_startBtnLabel","consent_respData_content_printBtnLabel","consent_respData_content_title","consent_respData_content_body","consent_consentTime","consent_consented","Feedback_understand_label","Feedback_understand_type","Feedback_understand_value","Feedback_understand_required","Feedback_decide_label","Feedback_decide_type","Feedback_decide_value","Feedback_decide_required","Feedback_differences_label","Feedback_differences_type","Feedback_differences_value","Feedback_differences_required","opuf_firstRank","opuf_swingWeights_treat","opuf_swingWeights_sports","opuf_swingWeights_tired","opuf_swingWeights_unhappiness","opuf_swingWeights_concentration","opuf_swingWeights_walk","opuf_swingWeights_embarrassment","opuf_pitsUtility","opuf_pufScaled","opuf_anchorPoint","opuf_levelRatings_treat_0","opuf_levelRatings_treat_1","opuf_levelRatings_treat_2","opuf_levelRatings_treat_3","opuf_levelRatings_treat_4","opuf_levelRatings_sports_0","opuf_levelRatings_sports_1","opuf_levelRatings_sports_2","opuf_levelRatings_sports_3","opuf_levelRatings_sports_4","opuf_levelRatings_tired_0","opuf_levelRatings_tired_1","opuf_levelRatings_tired_2","opuf_levelRatings_tired_3","opuf_levelRatings_tired_4","opuf_levelRatings_unhappiness_0","opuf_levelRatings_unhappiness_1","opuf_levelRatings_unhappiness_2","opuf_levelRatings_unhappiness_3","opuf_levelRatings_unhappiness_4","opuf_levelRatings_concentration_0","opuf_levelRatings_concentration_1","opuf_levelRatings_concentration_2","opuf_levelRatings_concentration_3","opuf_levelRatings_concentration_4","opuf_levelRatings_walk_0","opuf_levelRatings_walk_1","opuf_levelRatings_walk_2","opuf_levelRatings_walk_3","opuf_levelRatings_walk_4","opuf_levelRatings_embarrassment_0","opuf_levelRatings_embarrassment_1","opuf_levelRatings_embarrassment_2","opuf_levelRatings_embarrassment_3","opuf_levelRatings_embarrassment_4","opuf_anchorVal","opuf_pufAnchored","epro_treat","epro_sports","epro_tired","epro_unhappiness","epro_concentration","epro_walk","epro_embarrassment","feedback","timeTracker_feedback_visits","timeTracker_feedback_seconds","AdditionalDemographicQuestions_weightstatus_label","AdditionalDemographicQuestions_weightstatus_type","AdditionalDemographicQuestions_weightstatus_value","AdditionalDemographicQuestions_weightstatus_required","Feedback","feedback_understand_label","feedback_understand_type","feedback_understand_value","feedback_understand_required","feedback_decide_label","feedback_decide_type","feedback_decide_value","feedback_decide_required","feedback_differences_label","feedback_differences_type","feedback_differences_value","feedback_differences_required"
"6074479556c1c073648e5c53","waite_opuf_adult2",1723239900725,"waite",1,"0ca725f2-5192-431e-89e1-08643f523924",,1,39,1,27,2,0,1,68,1,20,347002,1723461273337,1,3,,,1723461620339,1,51,1,4,1,100,1,14,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","asian",true,true,true,"I consent to participate",false,false,true,"0ca725f2-5192-431e-89e1-08643f523924",true,,"6074479556c1c073648e5c53","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461279970,true,,,,,,,,,,,,,"unhappiness",44,11,52,100,38,37,14,0.6,"{}","dead",0,12,19,47,100,0,11,19,33,100,0,21,45,79,100,0,12,54,75,100,0,36,48,58,100,0,19,53,69,100,0,17,23,33,100,60,"{}","treat_1","sports_1","tired_2","unhappiness_0","concentration_2","walk_0","embarrassment_0",,1,15,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","neither",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6615283f82799fd70e2c056b","waite_opuf_adult2",1723239900725,"waite",1,"85779cf6-ebc7-42c4-8cd9-2357911d1279",,2,58,1,75,2,2,1,85,1,39,852360,1723461745614,1,11,,,1723462597974,2,197,1,42,1,235,1,18,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"85779cf6-ebc7-42c4-8cd9-2357911d1279",true,,"6615283f82799fd70e2c056b","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461800342,true,,,,,,,,,,,,,"sports",40,100,86,64,82,100,55,0.3,"{}","dead",0,5,5,15,100,0,5,46,73,100,0,10,62,40,100,0,5,5,5,100,0,5,5,5,100,0,10,43,74,100,0,5,5,5,100,30,"{}","treat_1","sports_4","tired_2","unhappiness_1","concentration_1","walk_3","embarrassment_0",,1,85,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5bbfa1a41ff4ba00011c330b","waite_opuf_adult2",1723239900725,"waite",1,"e9475a76-8d6e-4798-8a52-aafd20ca397c",,1,38,1,33,2,0,1,85,1,33,486322,1723461743206,1,7,,,1723462229528,1,68,1,10,1,142,1,45,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"e9475a76-8d6e-4798-8a52-aafd20ca397c",true,,"5bbfa1a41ff4ba00011c330b","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461759799,true,,,,,,,,,,,,,"tired",100,70,100,84,100,100,100,0,"{}","dead",0,100,100,100,100,0,8,13,15,100,0,0,51,54,100,0,88,94,89,100,0,100,100,100,100,0,69,75,79,100,0,14,21,25,100,0,"{}","treat_0","sports_4","tired_1","unhappiness_1","concentration_1","walk_0","embarrassment_0",,1,21,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6128a3db67305ef94021fcd7","waite_opuf_adult2",1723239900725,"waite",1,"a1299edd-3219-4e1d-9377-cf88376716f9",,1,14,1,21,2,0,1,58,1,11,313019,1723461147337,1,1,,,1723461460356,1,80,1,4,1,94,1,11,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"a1299edd-3219-4e1d-9377-cf88376716f9",true,,"6128a3db67305ef94021fcd7","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461154055,true,,,,,,,,,,,,,"tired","50","75",100,"60","75","90","50",-1,"{}","pits",0,10,25,50,100,0,20,70,90,100,0,15,50,90,100,0,30,70,95,100,0,20,50,75,100,0,10,50,100,100,0,10,20,70,100,50,"{}","treat_1","sports_0","tired_1","unhappiness_0","concentration_2","walk_0","embarrassment_2",,1,13,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","neither",true
"561cdc083d7fe800050f591a","waite_opuf_adult2",1723239900725,"waite",1,"4c46bafc-f090-4187-ba17-fddc9a4d2782",,1,25,1,27,2,0,1,105,1,19,374722,1723462233480,1,3,,,1723462608202,1,36,1,6,1,126,1,6,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"4c46bafc-f090-4187-ba17-fddc9a4d2782",true,,"561cdc083d7fe800050f591a","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462242228,true,,,,,,,,,,,,,"walk","80","25",8,"50","0",100,"20",0.5,"{}","dead",0,10,25,60,100,0,0,0,50,100,0,0,25,50,100,0,10,40,50,100,0,0,10,50,100,0,0,25,80,100,0,10,30,75,100,50,"{}","treat_2","sports_4","tired_2","unhappiness_2","concentration_1","walk_4","embarrassment_2",,1,16,"What is your weight status?","radio","under",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","neither",true
"5953d37b3d663c00011d233c","waite_opuf_adult2",1723239900725,"waite",1,"477a3b31-83f3-4751-8a89-38368b62234c",,1,30,1,20,2,0,1,81,1,15,474465,1723461621576,1,4,,,1723462096041,1,51,1,6,1,214,1,32,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"477a3b31-83f3-4751-8a89-38368b62234c",true,,"5953d37b3d663c00011d233c","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461632007,true,,,,,,,,,,,,,"treat",100,"0","60","0","10","25","5",0.7,"{}","dead",0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,50,0,100,0,0,0,75,100,0,0,25,75,100,70,"{}","treat_1","sports_4","tired_3","unhappiness_2","concentration_2","walk_3","embarrassment_3",,1,15,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5b1966a168a5ed0001735813","waite_opuf_adult2",1723239900725,"waite",1,"27db265b-30d8-419f-89a9-4290da03b0fd",,1,46,1,33,2,0,1,141,1,53,848640,1723462129424,1,6,,,1723462978064,1,80,1,11,1,375,1,68,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"27db265b-30d8-419f-89a9-4290da03b0fd",true,,"5b1966a168a5ed0001735813","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462146427,true,,,,,,,,,,,,,"walk",85,25,100,70,50,100,100,0.5,"{}","dead",0,80,38,10,100,0,10,30,85,100,0,2,20,80,100,0,12,42,97,100,0,80,40,25,100,0,2,40,85,100,0,88,30,15,100,50,"{}","treat_1","sports_4","tired_3","unhappiness_2","concentration_1","walk_3","embarrassment_0",,1,29,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"667428a9835845b07ddb4a02","waite_opuf_adult2",1723239900725,"waite",1,"36a576aa-6b27-43f5-942e-f865e4ceaff3",,1,109,1,45,2,0,1,215,1,23,967738,1723462892622,1,21,,,1723463860360,1,104,1,28,1,346,1,24,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","mixed",true,true,true,"I consent to participate",false,false,true,"36a576aa-6b27-43f5-942e-f865e4ceaff3",true,,"667428a9835845b07ddb4a02","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462927433,true,,,,,,,,,,,,,"treat",100,"30",74,"80","80","70","60",1,"{}","dead",0,10,50,100,100,0,20,20,60,100,0,10,15,80,100,0,10,15,100,100,0,10,15,80,100,0,10,20,80,100,0,10,20,80,100,100,"{}","treat_1","sports_2","tired_3","unhappiness_1","concentration_2","walk_0","embarrassment_0",,1,46,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5ea0002d88f78b1aa69ca675","waite_opuf_adult2",1723239900725,"waite",1,"da945c7f-f355-4642-aa9b-230a4421850b",,1,32,1,50,2,0,1,255,1,26,772724,1723461731437,1,3,,,1723462504161,1,68,1,16,1,273,1,11,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"da945c7f-f355-4642-aa9b-230a4421850b",true,,"5ea0002d88f78b1aa69ca675","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461750724,true,,,,,,,,,,,,,"tired",100,"0",100,73,2,"100",55,0.99,"{}","dead",0,0,0,0,100,0,100,100,100,100,0,30,59,86,100,0,14,23,25,100,0,52,54,53,100,0,83,72,71,100,0,0,0,0,100,99,"{}","treat_0","sports_4","tired_4","unhappiness_1","concentration_0","walk_2","embarrassment_0",,1,32,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"test","waite_opuf_adult2",1723239900725,"waite",1,"276e92e4-07e9-40b1-9edd-69d95f9e7f01",,1,2,1,1,2,0,1,10,1,5,55819,1723239907402,1,3,,,1723239963221,1,5,1,2,1,19,1,1,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","other",true,"What is your ethnic group?","radio","black",true,true,true,"I consent to participate",false,false,true,"276e92e4-07e9-40b1-9edd-69d95f9e7f01",true,,"test","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723239913054,true,,,,,,,,,,,,,"sports",64,100,73,64,64,70,64,-0.52,"{}","pits",0,27,27,28,100,0,48,47,49,100,0,14,19,17,100,0,29,30,29,100,0,44,44,44,100,0,14,17,85,100,0,39,39,38,100,34,"{}","treat_0","sports_0","tired_0","unhappiness_0","concentration_0","walk_0","embarrassment_0",,1,2,"What is your weight status?","radio","under",true,,"It was easy to understand the questions I was asked.","radio","neither",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","neither",true
"65230ecce6b5748e6df764fa","waite_opuf_adult2",1723239900725,"waite",1,"b581b94b-85ac-4813-9067-f3802ecb89ee",,1,38,1,37,2,2,1,274,1,43,804118,1723463475343,1,6,,,1723464279461,1,84,1,36,1,229,1,16,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","black",true,true,true,"I consent to participate",false,false,true,"b581b94b-85ac-4813-9067-f3802ecb89ee",true,,"65230ecce6b5748e6df764fa","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723463519425,true,,,,,,,,,,,,,"tired",30,15,100,5,49,41,5,1,"{}","dead",0,11,35,78,100,0,20,45,70,100,0,10,30,70,100,0,9,17,27,100,0,15,43,75,100,0,10,40,85,100,0,5,10,15,100,100,"{}","treat_2","sports_3","tired_2","unhappiness_0","concentration_2","walk_2","embarrassment_0",,1,33,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"613e495d5991ed54f860fe9d","waite_opuf_adult2",1723239900725,"waite",1,"81fa0909-a35d-4ba2-b713-e430567ab039",,1,27,1,37,2,0,1,140,1,13,580987,1723461175439,1,2,,,1723461756426,1,51,1,4,1,275,1,8,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"81fa0909-a35d-4ba2-b713-e430567ab039",true,,"613e495d5991ed54f860fe9d","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461182759,true,,,,,,,,,,,,,"concentration",5,1,80,50,100,75,1,0.4,"{}","dead",0,0,2,5,100,0,0,0,0,100,0,0,20,80,100,0,5,10,90,100,0,0,66,100,100,0,0,10,66,100,0,0,0,5,100,40,"{}","treat_2","sports_4","tired_3","unhappiness_1","concentration_2","walk_0","embarrassment_3",,1,17,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"63c3d40087c635e7f521b300","waite_opuf_adult2",1723239900725,"waite",1,"d163f570-bb16-4085-9f96-001dd07a3d90",,1,30,1,33,2,0,1,132,1,19,572294,1723460938103,1,4,,,1723461510397,1,67,1,7,1,236,1,16,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d163f570-bb16-4085-9f96-001dd07a3d90",true,,"63c3d40087c635e7f521b300","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460950654,true,,,,,,,,,,,,,"walk","5","10","20","50","20",100,"5",0.8,"{}","dead",0,0,0,0,100,0,0,10,0,100,0,0,0,100,100,0,0,0,50,100,0,0,0,20,100,0,0,0,75,100,0,0,0,0,100,80,"{}","treat_0","sports_2","tired_3","unhappiness_0","concentration_3","walk_0","embarrassment_0",,1,21,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"66b895a51b5ada3f6d25b63b","waite_opuf_adult2",1723239900725,"waite",1,"449f05de-1f19-40ef-a0de-7c56d7c3fdde",,1,12,1,30,2,0,1,130,1,15,490191,1723461211429,1,3,,,1723461701620,1,67,1,3,1,191,1,12,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"449f05de-1f19-40ef-a0de-7c56d7c3fdde",true,,"66b895a51b5ada3f6d25b63b","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461218053,true,,,,,,,,,,,,,"concentration",50,"1",33,50,100,20,"1",0.3,"{}","dead",0,20,50,80,100,0,33,50,90,100,0,20,50,80,100,0,10,40,50,100,0,10,20,50,100,0,20,50,80,100,0,33,50,66,100,30,"{}","treat_1","sports_2","tired_2","unhappiness_1","concentration_1","walk_0","embarrassment_1",,1,20,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"606f0dd12ca065ba074b0b66","waite_opuf_adult2",1723239900725,"waite",1,"7967b3dc-2dbc-40db-941a-321d6673589d",,1,14,1,33,2,0,1,75,1,18,319889,1723461005251,1,3,,,1723461325140,1,37,1,5,1,98,1,17,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"7967b3dc-2dbc-40db-941a-321d6673589d",true,,"606f0dd12ca065ba074b0b66","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461013564,true,,,,,,,,,,,,,"tired",100,1,100,100,100,100,100,0.61,"{}","dead",0,100,100,100,100,0,0,0,0,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,61,"{}","treat_2","sports_4","tired_4","unhappiness_3","concentration_3","walk_2","embarrassment_2",,1,15,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglydisagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglyagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglydisagree",true
"5b0e9b491e55760001b99d7e","waite_opuf_adult2",1723239900725,"waite",1,"a6183290-1fb3-4c8e-b67e-382f42f4505a",,1,30,1,59,2,0,1,142,1,27,846346,1723461052574,1,4,,,1723461898920,1,83,1,15,1,414,1,43,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","gcse_a_c",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"a6183290-1fb3-4c8e-b67e-382f42f4505a",true,,"5b0e9b491e55760001b99d7e","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461071778,true,,,,,,,,,,,,,"tired",83,80,100,61,80,56,74,-0.96,"{}","pits",0,10,40,60,100,0,5,25,70,100,0,10,20,70,100,0,10,40,70,100,0,10,80,70,100,0,10,20,70,100,0,10,50,80,100,49,"{}","treat_2","sports_3","tired_3","unhappiness_2","concentration_1","walk_2","embarrassment_2",,1,23,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"665da24fba4db6c93eeeaa2d","waite_opuf_adult2",1723239900725,"waite",1,"2f8dcb2e-8ae2-41f4-b8a0-84a8aecbdba6",,1,46,1,54,2,0,1,1380,1,18,3738232,1723461110813,1,6,,,1723464849045,1,39,1,9,1,2158,1,5,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"2f8dcb2e-8ae2-41f4-b8a0-84a8aecbdba6",true,,"665da24fba4db6c93eeeaa2d","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461122857,true,,,,,,,,,,,,,"tired","50","30",100,"60","50","10","10",0.4,"{}","dead",0,10,20,40,100,0,10,23,45,100,0,30,30,30,100,0,20,40,80,100,0,10,30,50,100,0,30,30,40,100,0,20,40,60,100,40,"{}","treat_0","sports_0","tired_1","unhappiness_1","concentration_2","walk_0","embarrassment_0",,1,17,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"668e8a0cd1f4aa503154da46","waite_opuf_adult2",1723239900725,"waite",1,"4f0cbb6a-3c42-47fc-9641-19e48fba876b",,1,4,1,56,2,0,1,59,1,13,287207,1723461593382,1,1,,,1723461880589,1,11,1,4,1,111,1,12,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","student",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"4f0cbb6a-3c42-47fc-9641-19e48fba876b",true,,"668e8a0cd1f4aa503154da46","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461599555,true,,,,,,,,,,,,,"tired",11,91,100,42,27,90,50,-0.47,"{}","pits",0,6,32,55,100,0,14,30,82,100,0,13,35,64,100,0,14,51,81,100,0,8,54,77,100,0,15,33,64,100,0,10,47,72,100,32,"{}","treat_2","sports_2","tired_3","unhappiness_3","concentration_3","walk_3","embarrassment_2",,1,11,"What is your weight status?","radio","prefernot",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglyagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
